parents,has_nurs,form,children,housing,finance,social,health
missing,very_crit,missing,more,convenient,inconv,nonprob,priority
missing,proper,complete,1,convenient,inconv,missing,not_recom
pretentious,very_crit,missing,more,less_conv,inconv,problematic,priority
usual,critical,foster,1,missing,inconv,slightly_prob,recommended
great_pret,proper,incomplete,missing,critical,convenient,slightly_prob,not_recom
great_pret,missing,complete,missing,missing,missing,problematic,priority
missing,very_crit,incomplete,2,convenient,inconv,missing,priority
pretentious,improper,foster,missing,less_conv,convenient,nonprob,not_recom
pretentious,missing,complete,2,critical,convenient,slightly_prob,not_recom
usual,improper,complete,3,convenient,missing,slightly_prob,recommended
usual,missing,incomplete,1,critical,convenient,slightly_prob,recommended
usual,critical,completed,1,convenient,convenient,nonprob,not_recom
pretentious,missing,missing,3,missing,inconv,slightly_prob,not_recom
missing,missing,missing,1,convenient,convenient,nonprob,priority
usual,very_crit,complete,missing,missing,inconv,problematic,recommended
pretentious,very_crit,complete,3,critical,convenient,problematic,not_recom
pretentious,critical,foster,more,convenient,inconv,missing,priority
great_pret,missing,incomplete,1,critical,convenient,missing,priority
pretentious,very_crit,complete,1,missing,convenient,problematic,recommended
great_pret,improper,missing,missing,less_conv,inconv,problematic,priority
missing,improper,complete,2,convenient,inconv,missing,priority
missing,missing,missing,missing,convenient,missing,nonprob,missing
pretentious,proper,completed,1,less_conv,inconv,missing,recommended
missing,less_proper,missing,1,critical,convenient,missing,recommended
pretentious,less_proper,completed,1,missing,convenient,missing,recommended
great_pret,proper,complete,more,convenient,missing,problematic,not_recom
missing,missing,incomplete,1,critical,convenient,nonprob,priority
great_pret,missing,completed,2,missing,inconv,problematic,recommended
missing,missing,missing,2,convenient,inconv,nonprob,recommended
missing,proper,complete,3,missing,inconv,missing,recommended
great_pret,missing,complete,3,critical,convenient,nonprob,priority
great_pret,critical,completed,1,convenient,inconv,problematic,recommended
pretentious,improper,incomplete,1,convenient,inconv,problematic,not_recom
usual,critical,missing,1,missing,missing,slightly_prob,not_recom
usual,proper,complete,more,missing,convenient,nonprob,not_recom
pretentious,critical,completed,more,convenient,convenient,missing,priority
usual,proper,incomplete,more,missing,inconv,missing,priority
pretentious,improper,incomplete,2,less_conv,convenient,problematic,priority
usual,critical,incomplete,3,convenient,convenient,problematic,missing
missing,very_crit,completed,3,critical,inconv,problematic,missing
pretentious,missing,foster,1,critical,convenient,missing,priority
usual,proper,missing,1,critical,convenient,problematic,missing
missing,very_crit,completed,missing,less_conv,missing,problematic,not_recom
great_pret,very_crit,foster,more,convenient,missing,missing,not_recom
usual,improper,foster,3,critical,convenient,problematic,priority
usual,missing,missing,2,missing,missing,slightly_prob,missing
great_pret,missing,incomplete,1,convenient,inconv,slightly_prob,not_recom
usual,proper,incomplete,more,missing,missing,missing,not_recom
pretentious,critical,complete,missing,critical,inconv,nonprob,missing
usual,critical,complete,2,less_conv,inconv,missing,missing
great_pret,very_crit,missing,3,less_conv,missing,slightly_prob,missing
great_pret,critical,completed,2,critical,convenient,slightly_prob,recommended
usual,less_proper,incomplete,1,convenient,inconv,problematic,not_recom
missing,missing,missing,2,less_conv,convenient,nonprob,not_recom
pretentious,less_proper,missing,3,missing,inconv,problematic,missing
pretentious,missing,incomplete,1,critical,convenient,slightly_prob,priority
usual,very_crit,completed,2,missing,convenient,problematic,recommended
great_pret,missing,incomplete,missing,less_conv,missing,nonprob,recommended
pretentious,proper,incomplete,missing,convenient,inconv,nonprob,not_recom
missing,very_crit,complete,more,convenient,missing,problematic,missing
missing,proper,incomplete,2,less_conv,convenient,problematic,missing
missing,critical,missing,missing,missing,inconv,missing,missing
usual,proper,missing,3,less_conv,inconv,nonprob,recommended
pretentious,very_crit,foster,more,critical,missing,slightly_prob,not_recom
usual,improper,missing,missing,less_conv,missing,problematic,recommended
pretentious,proper,incomplete,1,less_conv,inconv,problematic,recommended
usual,less_proper,complete,missing,critical,inconv,problematic,priority
usual,improper,foster,3,convenient,convenient,slightly_prob,not_recom
great_pret,missing,complete,2,less_conv,inconv,problematic,recommended
usual,less_proper,incomplete,2,missing,missing,nonprob,not_recom
pretentious,improper,missing,missing,missing,convenient,slightly_prob,not_recom
usual,proper,incomplete,3,missing,convenient,slightly_prob,priority
pretentious,less_proper,complete,missing,less_conv,inconv,problematic,not_recom
usual,proper,missing,3,convenient,missing,problematic,priority
usual,missing,foster,3,less_conv,inconv,nonprob,missing
usual,very_crit,missing,missing,less_conv,missing,problematic,priority
missing,improper,completed,2,convenient,inconv,slightly_prob,priority
usual,proper,missing,1,convenient,missing,missing,missing
missing,critical,missing,2,critical,inconv,missing,priority
usual,improper,completed,missing,critical,inconv,missing,recommended
usual,improper,incomplete,1,critical,inconv,nonprob,missing
usual,less_proper,missing,1,critical,convenient,nonprob,not_recom
usual,proper,incomplete,3,convenient,missing,nonprob,priority
usual,missing,foster,1,convenient,inconv,problematic,not_recom
usual,improper,incomplete,missing,critical,missing,problematic,recommended
great_pret,missing,missing,missing,critical,inconv,slightly_prob,not_recom
great_pret,missing,foster,1,missing,inconv,problematic,priority
pretentious,critical,complete,2,less_conv,convenient,nonprob,missing
great_pret,critical,foster,missing,missing,inconv,missing,priority
pretentious,improper,completed,2,less_conv,convenient,slightly_prob,not_recom
missing,improper,incomplete,2,convenient,inconv,slightly_prob,not_recom
pretentious,critical,incomplete,missing,critical,inconv,nonprob,recommended
missing,missing,missing,missing,less_conv,inconv,nonprob,recommended
great_pret,critical,missing,more,critical,inconv,slightly_prob,missing
great_pret,very_crit,missing,missing,convenient,inconv,problematic,recommended
pretentious,critical,incomplete,1,missing,convenient,nonprob,recommended
great_pret,missing,missing,more,convenient,missing,problematic,not_recom
great_pret,proper,complete,1,critical,convenient,nonprob,not_recom
great_pret,missing,incomplete,missing,missing,convenient,missing,priority
great_pret,critical,complete,more,convenient,inconv,problematic,priority
usual,improper,complete,3,less_conv,inconv,problematic,recommended
pretentious,less_proper,completed,2,convenient,convenient,slightly_prob,priority
great_pret,less_proper,incomplete,1,critical,inconv,nonprob,recommended
missing,less_proper,completed,3,convenient,convenient,problematic,missing
usual,improper,completed,3,critical,inconv,nonprob,not_recom
usual,critical,completed,2,convenient,inconv,nonprob,missing
missing,very_crit,complete,2,missing,missing,missing,priority
great_pret,critical,missing,3,less_conv,convenient,nonprob,recommended
pretentious,proper,foster,3,less_conv,missing,missing,missing
pretentious,missing,missing,2,less_conv,convenient,nonprob,recommended
usual,proper,incomplete,2,critical,inconv,missing,not_recom
great_pret,proper,incomplete,3,convenient,convenient,nonprob,missing
usual,improper,missing,2,critical,convenient,missing,not_recom
missing,improper,incomplete,2,critical,inconv,missing,priority
usual,very_crit,incomplete,missing,less_conv,convenient,slightly_prob,not_recom
great_pret,less_proper,incomplete,more,less_conv,convenient,missing,recommended
great_pret,critical,completed,more,missing,convenient,nonprob,not_recom
missing,critical,foster,3,missing,convenient,nonprob,priority
missing,less_proper,incomplete,2,convenient,inconv,slightly_prob,recommended
great_pret,missing,foster,missing,less_conv,inconv,slightly_prob,recommended
great_pret,improper,incomplete,more,critical,missing,nonprob,recommended
great_pret,very_crit,completed,1,critical,convenient,nonprob,priority
great_pret,very_crit,incomplete,1,critical,convenient,problematic,priority
usual,critical,completed,missing,critical,convenient,nonprob,not_recom
pretentious,less_proper,incomplete,more,convenient,missing,nonprob,missing
usual,critical,incomplete,missing,critical,convenient,problematic,missing
usual,improper,foster,1,less_conv,inconv,nonprob,recommended
great_pret,critical,incomplete,more,missing,missing,nonprob,recommended
missing,less_proper,completed,3,critical,inconv,slightly_prob,missing
usual,less_proper,incomplete,missing,critical,inconv,slightly_prob,recommended
usual,missing,incomplete,more,less_conv,inconv,nonprob,not_recom
pretentious,missing,completed,missing,missing,inconv,slightly_prob,recommended
usual,missing,missing,more,critical,inconv,problematic,not_recom
usual,critical,completed,2,critical,missing,nonprob,not_recom
great_pret,missing,missing,1,missing,convenient,missing,recommended
pretentious,improper,incomplete,3,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,foster,2,less_conv,convenient,nonprob,priority
great_pret,improper,incomplete,3,critical,convenient,problematic,priority
missing,less_proper,missing,3,less_conv,inconv,missing,recommended
great_pret,missing,foster,1,critical,convenient,missing,missing
pretentious,missing,incomplete,missing,critical,inconv,slightly_prob,recommended
great_pret,very_crit,completed,missing,less_conv,missing,problematic,priority
pretentious,very_crit,missing,1,critical,convenient,nonprob,recommended
usual,very_crit,foster,3,critical,convenient,slightly_prob,missing
great_pret,missing,missing,1,critical,convenient,slightly_prob,recommended
great_pret,improper,completed,1,critical,missing,missing,recommended
pretentious,proper,foster,1,convenient,convenient,problematic,missing
great_pret,improper,foster,3,less_conv,missing,slightly_prob,priority
usual,proper,foster,missing,convenient,inconv,missing,recommended
great_pret,critical,missing,missing,less_conv,missing,problematic,priority
usual,critical,completed,3,less_conv,inconv,problematic,missing
usual,improper,missing,more,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,incomplete,missing,critical,missing,slightly_prob,missing
pretentious,very_crit,incomplete,2,less_conv,inconv,missing,missing
pretentious,less_proper,incomplete,1,convenient,inconv,problematic,not_recom
usual,less_proper,completed,2,less_conv,missing,slightly_prob,missing
usual,critical,complete,missing,critical,inconv,missing,not_recom
missing,missing,incomplete,missing,less_conv,missing,nonprob,recommended
great_pret,critical,complete,missing,convenient,inconv,nonprob,missing
usual,improper,completed,missing,critical,inconv,missing,priority
usual,critical,complete,missing,less_conv,inconv,slightly_prob,not_recom
pretentious,proper,foster,missing,convenient,convenient,slightly_prob,not_recom
missing,less_proper,missing,3,less_conv,inconv,nonprob,recommended
pretentious,missing,missing,1,missing,convenient,problematic,not_recom
missing,critical,completed,1,missing,missing,nonprob,recommended
great_pret,proper,missing,3,missing,inconv,missing,priority
usual,critical,missing,2,critical,convenient,nonprob,priority
missing,less_proper,missing,3,less_conv,convenient,problematic,missing
pretentious,critical,complete,1,critical,inconv,problematic,not_recom
great_pret,improper,foster,3,critical,missing,nonprob,not_recom
great_pret,improper,completed,more,critical,missing,nonprob,not_recom
great_pret,proper,foster,more,convenient,missing,problematic,missing
great_pret,improper,complete,2,critical,inconv,slightly_prob,recommended
usual,missing,incomplete,2,critical,inconv,problematic,not_recom
great_pret,less_proper,complete,3,less_conv,convenient,slightly_prob,recommended
usual,critical,foster,missing,missing,convenient,problematic,priority
usual,proper,incomplete,2,critical,inconv,nonprob,not_recom
usual,very_crit,completed,1,missing,convenient,problematic,priority
pretentious,very_crit,completed,more,convenient,convenient,slightly_prob,not_recom
pretentious,missing,completed,missing,critical,convenient,problematic,missing
missing,less_proper,complete,2,less_conv,convenient,slightly_prob,not_recom
missing,missing,complete,2,missing,missing,problematic,recommended
pretentious,improper,completed,3,critical,convenient,missing,priority
pretentious,less_proper,missing,2,less_conv,convenient,slightly_prob,priority
great_pret,missing,foster,2,convenient,convenient,nonprob,priority
missing,critical,complete,missing,less_conv,convenient,slightly_prob,priority
great_pret,improper,incomplete,missing,critical,inconv,problematic,recommended
usual,missing,foster,more,missing,convenient,nonprob,priority
great_pret,very_crit,missing,1,critical,inconv,problematic,not_recom
missing,very_crit,complete,more,missing,missing,problematic,not_recom
usual,improper,foster,more,critical,missing,problematic,priority
usual,proper,foster,more,less_conv,inconv,problematic,not_recom
great_pret,missing,complete,missing,critical,inconv,problematic,recommended
great_pret,improper,incomplete,more,less_conv,inconv,slightly_prob,recommended
missing,very_crit,foster,more,convenient,inconv,nonprob,priority
usual,missing,foster,more,critical,convenient,missing,missing
usual,critical,missing,missing,missing,missing,slightly_prob,recommended
usual,very_crit,completed,more,less_conv,convenient,missing,missing
pretentious,improper,complete,missing,less_conv,convenient,slightly_prob,not_recom
usual,improper,missing,3,critical,missing,problematic,missing
pretentious,very_crit,incomplete,1,less_conv,missing,slightly_prob,priority
pretentious,critical,completed,2,convenient,convenient,missing,not_recom
missing,very_crit,incomplete,1,missing,inconv,problematic,priority
missing,missing,foster,missing,critical,inconv,nonprob,priority
pretentious,missing,missing,2,critical,convenient,problematic,missing
great_pret,improper,completed,missing,convenient,missing,problematic,recommended
missing,less_proper,foster,missing,missing,missing,nonprob,recommended
missing,improper,incomplete,more,less_conv,convenient,missing,not_recom
great_pret,missing,incomplete,missing,less_conv,missing,nonprob,not_recom
missing,very_crit,complete,1,critical,convenient,slightly_prob,priority
missing,missing,incomplete,2,critical,inconv,problematic,recommended
missing,missing,missing,2,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,foster,3,missing,inconv,problematic,recommended
pretentious,critical,incomplete,more,critical,convenient,nonprob,recommended
great_pret,proper,missing,3,convenient,inconv,nonprob,recommended
missing,less_proper,incomplete,3,convenient,missing,problematic,recommended
pretentious,critical,foster,3,less_conv,inconv,slightly_prob,priority
pretentious,proper,complete,2,critical,missing,missing,recommended
great_pret,critical,incomplete,missing,less_conv,inconv,slightly_prob,recommended
usual,missing,complete,3,critical,convenient,problematic,recommended
great_pret,missing,missing,more,less_conv,inconv,nonprob,priority
missing,very_crit,completed,3,missing,inconv,missing,missing
great_pret,proper,incomplete,1,less_conv,inconv,missing,priority
great_pret,critical,missing,1,critical,convenient,nonprob,missing
great_pret,critical,incomplete,more,critical,inconv,nonprob,missing
usual,very_crit,foster,2,less_conv,inconv,problematic,not_recom
usual,missing,completed,more,convenient,convenient,slightly_prob,not_recom
great_pret,less_proper,foster,2,convenient,convenient,nonprob,not_recom
great_pret,improper,completed,more,convenient,missing,slightly_prob,priority
pretentious,missing,missing,missing,convenient,convenient,missing,priority
great_pret,critical,foster,3,less_conv,missing,nonprob,not_recom
usual,less_proper,completed,3,less_conv,convenient,nonprob,priority
pretentious,less_proper,missing,1,critical,convenient,problematic,priority
missing,proper,complete,2,missing,convenient,nonprob,missing
pretentious,very_crit,incomplete,1,convenient,convenient,problematic,priority
pretentious,less_proper,foster,3,missing,inconv,slightly_prob,missing
usual,less_proper,foster,3,less_conv,missing,nonprob,recommended
missing,very_crit,complete,2,convenient,inconv,missing,priority
great_pret,improper,incomplete,1,missing,inconv,slightly_prob,recommended
usual,less_proper,foster,3,less_conv,convenient,slightly_prob,recommended
pretentious,critical,complete,missing,convenient,inconv,nonprob,priority
great_pret,improper,incomplete,missing,critical,convenient,problematic,priority
pretentious,very_crit,completed,more,convenient,convenient,problematic,missing
usual,improper,foster,missing,missing,convenient,problematic,not_recom
usual,less_proper,complete,missing,convenient,convenient,missing,priority
missing,proper,incomplete,2,less_conv,convenient,problematic,priority
pretentious,proper,completed,missing,convenient,convenient,problematic,recommended
pretentious,proper,incomplete,2,critical,inconv,problematic,priority
usual,proper,completed,missing,critical,missing,problematic,recommended
missing,critical,missing,3,less_conv,missing,problematic,recommended
usual,improper,complete,1,critical,convenient,problematic,priority
usual,proper,incomplete,more,less_conv,inconv,slightly_prob,recommended
great_pret,critical,complete,3,missing,inconv,slightly_prob,not_recom
great_pret,improper,incomplete,missing,convenient,inconv,nonprob,priority
great_pret,very_crit,incomplete,3,less_conv,missing,nonprob,priority
great_pret,missing,foster,more,critical,convenient,nonprob,missing
usual,very_crit,complete,missing,missing,missing,nonprob,not_recom
usual,improper,missing,1,convenient,inconv,problematic,priority
great_pret,missing,incomplete,more,missing,inconv,nonprob,not_recom
missing,less_proper,complete,missing,less_conv,inconv,problematic,priority
pretentious,missing,incomplete,more,critical,missing,nonprob,recommended
usual,improper,incomplete,missing,critical,convenient,slightly_prob,missing
usual,less_proper,missing,3,less_conv,missing,problematic,recommended
pretentious,less_proper,foster,1,less_conv,missing,missing,recommended
missing,missing,missing,3,convenient,convenient,missing,missing
usual,proper,incomplete,1,critical,convenient,missing,recommended
pretentious,very_crit,missing,2,less_conv,convenient,nonprob,priority
pretentious,proper,foster,1,missing,convenient,missing,recommended
pretentious,very_crit,missing,2,convenient,missing,nonprob,priority
great_pret,proper,complete,missing,convenient,inconv,slightly_prob,missing
pretentious,critical,complete,more,convenient,inconv,slightly_prob,priority
pretentious,less_proper,missing,3,less_conv,inconv,problematic,recommended
usual,very_crit,missing,more,convenient,inconv,missing,not_recom
usual,very_crit,completed,3,less_conv,inconv,missing,missing
great_pret,critical,missing,missing,less_conv,inconv,missing,priority
pretentious,less_proper,completed,1,less_conv,inconv,missing,not_recom
usual,missing,incomplete,missing,convenient,missing,slightly_prob,recommended
pretentious,proper,incomplete,1,missing,convenient,problematic,missing
pretentious,less_proper,complete,3,critical,inconv,nonprob,recommended
great_pret,critical,missing,1,less_conv,convenient,problematic,priority
usual,improper,missing,1,critical,inconv,nonprob,not_recom
missing,proper,incomplete,3,less_conv,missing,slightly_prob,recommended
usual,very_crit,completed,missing,convenient,inconv,nonprob,priority
pretentious,improper,complete,1,less_conv,convenient,problematic,missing
usual,missing,completed,1,critical,inconv,problematic,recommended
great_pret,proper,complete,2,critical,missing,problematic,recommended
usual,improper,foster,2,missing,inconv,problematic,priority
great_pret,missing,completed,3,less_conv,inconv,problematic,recommended
usual,missing,complete,more,critical,missing,slightly_prob,not_recom
usual,improper,missing,more,critical,convenient,slightly_prob,missing
great_pret,improper,missing,missing,critical,convenient,problematic,recommended
usual,improper,missing,more,critical,missing,slightly_prob,missing
usual,critical,incomplete,more,less_conv,missing,slightly_prob,missing
missing,missing,foster,missing,less_conv,convenient,slightly_prob,priority
missing,less_proper,completed,3,less_conv,convenient,slightly_prob,missing
missing,less_proper,missing,missing,critical,missing,nonprob,missing
pretentious,less_proper,completed,missing,convenient,inconv,missing,missing
great_pret,very_crit,complete,missing,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,foster,missing,less_conv,convenient,nonprob,not_recom
great_pret,very_crit,incomplete,3,convenient,convenient,slightly_prob,recommended
missing,missing,missing,missing,convenient,missing,slightly_prob,recommended
great_pret,proper,foster,missing,convenient,inconv,slightly_prob,priority
usual,critical,incomplete,3,critical,inconv,nonprob,priority
great_pret,less_proper,incomplete,1,convenient,convenient,missing,missing
usual,critical,incomplete,1,convenient,missing,nonprob,recommended
pretentious,less_proper,missing,missing,convenient,convenient,problematic,missing
great_pret,proper,foster,more,critical,inconv,problematic,recommended
great_pret,less_proper,foster,3,critical,inconv,nonprob,priority
great_pret,very_crit,incomplete,1,convenient,convenient,missing,recommended
missing,critical,completed,missing,less_conv,convenient,problematic,not_recom
great_pret,proper,completed,3,convenient,inconv,slightly_prob,recommended
pretentious,improper,completed,missing,convenient,missing,problematic,priority
missing,improper,foster,missing,critical,convenient,problematic,missing
missing,critical,foster,2,less_conv,missing,nonprob,priority
great_pret,less_proper,missing,2,missing,inconv,missing,priority
great_pret,improper,complete,1,missing,convenient,missing,recommended
usual,critical,missing,3,missing,convenient,problematic,recommended
great_pret,very_crit,missing,1,less_conv,missing,problematic,recommended
missing,missing,missing,missing,critical,convenient,slightly_prob,recommended
great_pret,proper,completed,3,less_conv,convenient,nonprob,recommended
great_pret,proper,complete,missing,less_conv,convenient,nonprob,priority
missing,missing,completed,1,convenient,missing,slightly_prob,missing
pretentious,proper,foster,more,convenient,inconv,slightly_prob,recommended
missing,less_proper,complete,more,missing,convenient,slightly_prob,recommended
pretentious,critical,completed,1,critical,inconv,problematic,not_recom
pretentious,proper,completed,missing,convenient,convenient,nonprob,recommended
usual,very_crit,foster,3,critical,inconv,missing,missing
usual,improper,foster,3,convenient,convenient,slightly_prob,recommended
missing,improper,missing,missing,critical,inconv,slightly_prob,recommended
great_pret,less_proper,foster,1,critical,inconv,slightly_prob,priority
great_pret,less_proper,complete,missing,critical,inconv,slightly_prob,not_recom
usual,critical,complete,3,critical,inconv,problematic,priority
pretentious,critical,missing,3,convenient,missing,missing,recommended
pretentious,proper,foster,more,critical,missing,problematic,recommended
pretentious,missing,complete,missing,critical,inconv,problematic,recommended
missing,less_proper,missing,more,less_conv,convenient,nonprob,priority
usual,critical,missing,3,critical,convenient,nonprob,not_recom
missing,critical,foster,3,convenient,convenient,missing,recommended
great_pret,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended
missing,critical,foster,1,convenient,convenient,nonprob,not_recom
great_pret,missing,complete,3,convenient,inconv,missing,recommended
pretentious,missing,foster,more,critical,convenient,nonprob,not_recom
great_pret,proper,incomplete,3,missing,convenient,nonprob,priority
pretentious,proper,incomplete,2,convenient,convenient,nonprob,not_recom
pretentious,critical,missing,missing,critical,inconv,nonprob,recommended
pretentious,missing,complete,3,convenient,inconv,nonprob,priority
missing,missing,missing,missing,less_conv,inconv,slightly_prob,recommended
missing,less_proper,foster,missing,critical,convenient,missing,priority
missing,improper,foster,2,convenient,convenient,problematic,priority
missing,improper,incomplete,1,critical,inconv,slightly_prob,recommended
great_pret,critical,missing,1,missing,inconv,missing,priority
pretentious,improper,complete,2,critical,convenient,nonprob,not_recom
great_pret,critical,foster,3,less_conv,convenient,problematic,not_recom
pretentious,proper,complete,3,critical,missing,missing,not_recom
missing,very_crit,completed,missing,convenient,inconv,nonprob,missing
missing,critical,completed,2,convenient,missing,missing,priority
pretentious,critical,complete,3,missing,convenient,nonprob,not_recom
usual,very_crit,incomplete,2,convenient,inconv,problematic,priority
great_pret,very_crit,incomplete,more,missing,missing,slightly_prob,recommended
missing,critical,completed,more,critical,inconv,problematic,missing
pretentious,less_proper,incomplete,3,less_conv,inconv,problematic,missing
usual,improper,missing,2,less_conv,convenient,nonprob,recommended
great_pret,proper,foster,missing,missing,missing,problematic,not_recom
missing,improper,complete,2,convenient,inconv,nonprob,missing
usual,critical,completed,2,critical,missing,slightly_prob,recommended
great_pret,missing,completed,3,less_conv,inconv,slightly_prob,priority
pretentious,missing,foster,missing,convenient,inconv,nonprob,missing
pretentious,less_proper,foster,more,less_conv,inconv,problematic,recommended
pretentious,proper,missing,2,critical,inconv,nonprob,priority
missing,less_proper,completed,2,critical,inconv,slightly_prob,not_recom
pretentious,missing,completed,1,critical,inconv,problematic,recommended
great_pret,critical,missing,missing,convenient,missing,problematic,recommended
pretentious,very_crit,incomplete,3,critical,convenient,nonprob,priority
great_pret,missing,foster,more,critical,missing,slightly_prob,missing
great_pret,missing,missing,3,critical,inconv,slightly_prob,missing
great_pret,critical,missing,3,missing,inconv,problematic,recommended
missing,critical,missing,2,less_conv,convenient,slightly_prob,recommended
great_pret,missing,missing,more,less_conv,missing,missing,missing
missing,critical,completed,1,critical,convenient,slightly_prob,not_recom
missing,very_crit,foster,1,critical,inconv,nonprob,recommended
usual,critical,foster,1,convenient,inconv,nonprob,priority
pretentious,very_crit,foster,missing,critical,inconv,missing,not_recom
usual,improper,missing,3,critical,convenient,problematic,recommended
usual,proper,incomplete,2,less_conv,inconv,slightly_prob,missing
pretentious,less_proper,missing,missing,critical,missing,missing,missing
usual,missing,complete,1,convenient,inconv,problematic,not_recom
missing,missing,complete,missing,missing,missing,slightly_prob,recommended
missing,critical,foster,more,less_conv,convenient,problematic,priority
missing,improper,complete,3,less_conv,convenient,missing,priority
pretentious,proper,missing,3,less_conv,missing,slightly_prob,missing
missing,very_crit,incomplete,more,convenient,convenient,nonprob,missing
usual,critical,complete,1,convenient,inconv,slightly_prob,priority
great_pret,improper,foster,more,missing,convenient,missing,priority
pretentious,less_proper,completed,missing,convenient,inconv,nonprob,missing
great_pret,very_crit,completed,more,critical,convenient,missing,recommended
usual,less_proper,complete,missing,critical,inconv,nonprob,priority
missing,less_proper,missing,1,critical,convenient,missing,not_recom
great_pret,proper,incomplete,3,less_conv,missing,missing,recommended
usual,very_crit,missing,1,critical,convenient,problematic,not_recom
usual,critical,missing,more,less_conv,inconv,nonprob,recommended
pretentious,critical,foster,2,less_conv,convenient,problematic,not_recom
usual,missing,complete,missing,missing,inconv,missing,priority
missing,improper,complete,more,convenient,inconv,missing,not_recom
missing,very_crit,incomplete,more,critical,missing,slightly_prob,priority
missing,critical,incomplete,1,critical,convenient,missing,not_recom
missing,proper,incomplete,missing,critical,inconv,nonprob,priority
great_pret,improper,completed,missing,critical,inconv,problematic,missing
missing,missing,incomplete,3,convenient,convenient,nonprob,recommended
usual,very_crit,missing,1,less_conv,convenient,slightly_prob,recommended
great_pret,improper,completed,missing,less_conv,inconv,missing,missing
usual,proper,complete,1,convenient,inconv,missing,recommended
pretentious,improper,complete,2,critical,convenient,nonprob,recommended
usual,critical,complete,more,less_conv,inconv,slightly_prob,priority
usual,critical,complete,3,missing,convenient,slightly_prob,missing
missing,very_crit,missing,2,missing,inconv,missing,recommended
pretentious,very_crit,foster,2,critical,inconv,missing,priority
great_pret,less_proper,foster,1,convenient,missing,nonprob,priority
pretentious,improper,missing,1,convenient,inconv,nonprob,priority
great_pret,proper,foster,3,convenient,missing,problematic,missing
usual,critical,incomplete,3,critical,convenient,nonprob,missing
pretentious,very_crit,foster,1,critical,convenient,slightly_prob,recommended
usual,missing,incomplete,missing,less_conv,convenient,slightly_prob,not_recom
great_pret,very_crit,missing,1,critical,convenient,nonprob,missing
pretentious,critical,foster,missing,critical,convenient,slightly_prob,not_recom
usual,critical,complete,2,missing,inconv,problematic,priority
usual,very_crit,completed,more,missing,inconv,problematic,recommended
pretentious,critical,complete,1,convenient,inconv,problematic,not_recom
pretentious,missing,incomplete,2,critical,missing,nonprob,priority
usual,critical,foster,3,critical,convenient,missing,not_recom
great_pret,critical,missing,3,missing,missing,slightly_prob,missing
great_pret,very_crit,incomplete,missing,less_conv,inconv,missing,missing
great_pret,improper,complete,missing,less_conv,convenient,slightly_prob,priority
pretentious,proper,completed,3,convenient,convenient,missing,priority
pretentious,very_crit,completed,1,critical,convenient,problematic,priority
pretentious,proper,complete,more,less_conv,convenient,nonprob,priority
great_pret,less_proper,foster,more,critical,inconv,missing,recommended
missing,critical,missing,2,convenient,missing,nonprob,priority
usual,improper,completed,3,missing,inconv,problematic,not_recom
usual,missing,incomplete,more,convenient,convenient,problematic,recommended
usual,critical,complete,3,missing,inconv,problematic,missing
great_pret,missing,complete,2,less_conv,convenient,problematic,missing
usual,very_crit,incomplete,1,missing,convenient,slightly_prob,recommended
pretentious,improper,incomplete,3,less_conv,missing,problematic,recommended
missing,missing,incomplete,2,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,completed,1,less_conv,inconv,problematic,recommended
usual,proper,complete,2,convenient,inconv,nonprob,not_recom
usual,less_proper,missing,more,critical,inconv,missing,priority
usual,improper,complete,2,missing,missing,problematic,priority
pretentious,missing,incomplete,3,missing,missing,problematic,missing
pretentious,proper,missing,missing,convenient,inconv,nonprob,missing
usual,missing,foster,more,critical,inconv,nonprob,priority
missing,proper,complete,3,missing,convenient,nonprob,priority
usual,missing,missing,3,convenient,convenient,nonprob,priority
missing,improper,complete,3,missing,convenient,problematic,not_recom
missing,less_proper,foster,2,critical,inconv,problematic,recommended
pretentious,very_crit,completed,2,missing,inconv,slightly_prob,missing
missing,less_proper,complete,3,missing,inconv,problematic,missing
great_pret,missing,missing,more,convenient,convenient,slightly_prob,priority
missing,very_crit,completed,more,missing,inconv,slightly_prob,missing
missing,very_crit,foster,1,convenient,convenient,slightly_prob,recommended
great_pret,very_crit,foster,2,missing,missing,problematic,not_recom
pretentious,proper,completed,2,critical,convenient,slightly_prob,priority
pretentious,less_proper,missing,more,convenient,missing,nonprob,not_recom
great_pret,critical,foster,missing,convenient,convenient,missing,missing
great_pret,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
missing,proper,complete,2,convenient,inconv,nonprob,recommended
pretentious,less_proper,incomplete,more,convenient,convenient,missing,priority
usual,missing,foster,more,critical,inconv,nonprob,not_recom
usual,improper,complete,3,critical,inconv,slightly_prob,missing
missing,very_crit,completed,2,less_conv,missing,missing,not_recom
pretentious,less_proper,foster,2,convenient,convenient,missing,missing
usual,very_crit,completed,more,less_conv,convenient,slightly_prob,priority
missing,proper,foster,1,critical,inconv,problematic,missing
missing,very_crit,missing,3,convenient,missing,nonprob,priority
