parents,has_nurs,form,children,housing,finance,social,health
pretentious,less_proper,incomplete,3,convenient,inconv,problematic,recommended
pretentious,critical,foster,3,less_conv,inconv,slightly_prob,priority
pretentious,proper,complete,2,critical,inconv,problematic,recommended
great_pret,critical,incomplete,,less_conv,inconv,slightly_prob,recommended
usual,,complete,3,critical,convenient,problematic,recommended
great_pret,,,more,less_conv,inconv,nonprob,priority
pretentious,very_crit,completed,3,less_conv,inconv,problematic,recommended
great_pret,proper,incomplete,1,less_conv,inconv,problematic,priority
great_pret,critical,,1,critical,convenient,nonprob,not_recom
great_pret,critical,incomplete,more,critical,inconv,nonprob,not_recom
usual,very_crit,foster,2,less_conv,inconv,problematic,not_recom
usual,,completed,more,convenient,convenient,slightly_prob,not_recom
great_pret,less_proper,foster,2,convenient,convenient,nonprob,not_recom
great_pret,improper,completed,more,convenient,inconv,slightly_prob,priority
pretentious,,,,convenient,convenient,problematic,priority
great_pret,critical,foster,3,less_conv,convenient,nonprob,not_recom
usual,less_proper,completed,3,less_conv,convenient,nonprob,priority
pretentious,less_proper,,1,critical,convenient,problematic,priority
pretentious,proper,complete,2,less_conv,convenient,nonprob,recommended
pretentious,very_crit,incomplete,1,convenient,convenient,problematic,priority
pretentious,less_proper,foster,3,less_conv,inconv,slightly_prob,recommended
usual,less_proper,foster,3,less_conv,inconv,nonprob,recommended
pretentious,very_crit,complete,2,convenient,inconv,problematic,priority
great_pret,improper,incomplete,1,less_conv,inconv,slightly_prob,recommended
usual,less_proper,foster,3,less_conv,convenient,slightly_prob,recommended
pretentious,critical,complete,,convenient,inconv,nonprob,priority
great_pret,improper,incomplete,,critical,convenient,problematic,priority
pretentious,very_crit,completed,more,convenient,convenient,problematic,recommended
usual,improper,foster,,critical,convenient,problematic,not_recom
usual,less_proper,complete,,convenient,convenient,problematic,priority
pretentious,proper,incomplete,2,less_conv,convenient,problematic,priority
pretentious,proper,completed,,convenient,convenient,problematic,recommended
pretentious,proper,incomplete,2,critical,inconv,problematic,priority
usual,proper,completed,,critical,inconv,problematic,recommended
great_pret,critical,,3,less_conv,convenient,problematic,recommended
usual,improper,complete,1,critical,convenient,problematic,priority
usual,proper,incomplete,more,less_conv,inconv,slightly_prob,recommended
great_pret,critical,complete,3,less_conv,inconv,slightly_prob,not_recom
great_pret,improper,incomplete,,convenient,inconv,nonprob,priority
great_pret,very_crit,incomplete,3,less_conv,inconv,nonprob,priority
great_pret,,foster,more,critical,convenient,nonprob,not_recom
usual,very_crit,complete,,critical,convenient,nonprob,not_recom
usual,improper,,1,convenient,inconv,problematic,priority
great_pret,,incomplete,more,critical,inconv,nonprob,not_recom
pretentious,less_proper,complete,,less_conv,inconv,problematic,priority
pretentious,,incomplete,more,critical,inconv,nonprob,recommended
usual,improper,incomplete,,critical,convenient,slightly_prob,recommended
usual,less_proper,,3,less_conv,inconv,problematic,recommended
pretentious,less_proper,foster,1,less_conv,inconv,problematic,recommended
usual,,,3,convenient,convenient,problematic,recommended
usual,proper,incomplete,1,critical,convenient,problematic,recommended
pretentious,very_crit,,2,less_conv,convenient,nonprob,priority
pretentious,proper,foster,1,critical,convenient,problematic,recommended
pretentious,very_crit,,2,convenient,inconv,nonprob,priority
great_pret,proper,complete,,convenient,inconv,slightly_prob,not_recom
pretentious,critical,complete,more,convenient,inconv,slightly_prob,priority
pretentious,less_proper,,3,less_conv,inconv,problematic,recommended
usual,very_crit,,more,convenient,inconv,problematic,not_recom
usual,very_crit,completed,3,less_conv,inconv,problematic,priority
great_pret,critical,,,less_conv,inconv,problematic,priority
pretentious,less_proper,completed,1,less_conv,inconv,slightly_prob,not_recom
usual,,incomplete,,convenient,inconv,slightly_prob,recommended
pretentious,proper,incomplete,1,less_conv,convenient,problematic,recommended
pretentious,less_proper,complete,3,critical,inconv,nonprob,recommended
great_pret,critical,,1,less_conv,convenient,problematic,priority
usual,improper,,1,critical,inconv,nonprob,not_recom
pretentious,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended
usual,very_crit,completed,,convenient,inconv,nonprob,priority
pretentious,improper,complete,1,less_conv,convenient,problematic,recommended
usual,,completed,1,critical,inconv,problematic,recommended
great_pret,proper,complete,2,critical,inconv,problematic,recommended
usual,improper,foster,2,critical,inconv,problematic,priority
great_pret,,completed,3,less_conv,inconv,problematic,recommended
usual,,complete,more,critical,convenient,slightly_prob,not_recom
usual,improper,,more,critical,convenient,slightly_prob,not_recom
great_pret,improper,,,critical,convenient,problematic,recommended
usual,improper,,more,critical,convenient,slightly_prob,not_recom
usual,critical,incomplete,more,less_conv,convenient,slightly_prob,recommended
great_pret,,foster,,less_conv,convenient,slightly_prob,priority
great_pret,less_proper,completed,3,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,,,critical,convenient,nonprob,recommended
pretentious,less_proper,completed,,convenient,inconv,problematic,recommended
great_pret,very_crit,complete,,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,foster,,less_conv,convenient,nonprob,not_recom
great_pret,very_crit,incomplete,3,convenient,convenient,slightly_prob,recommended
pretentious,,,,convenient,convenient,slightly_prob,recommended
great_pret,proper,foster,,convenient,inconv,slightly_prob,priority
usual,critical,incomplete,3,critical,inconv,nonprob,priority
great_pret,less_proper,incomplete,1,convenient,convenient,problematic,recommended
usual,critical,incomplete,1,convenient,convenient,nonprob,recommended
pretentious,less_proper,,,convenient,convenient,problematic,recommended
great_pret,proper,foster,more,critical,inconv,problematic,recommended
great_pret,less_proper,foster,3,critical,inconv,nonprob,priority
great_pret,very_crit,incomplete,1,convenient,convenient,problematic,recommended
great_pret,critical,completed,,less_conv,convenient,problematic,not_recom
great_pret,proper,completed,3,convenient,inconv,slightly_prob,recommended
pretentious,improper,completed,,convenient,inconv,problematic,priority
great_pret,improper,foster,,critical,convenient,problematic,recommended
pretentious,critical,foster,2,less_conv,convenient,nonprob,priority
great_pret,less_proper,,2,less_conv,inconv,problematic,priority
great_pret,improper,complete,1,critical,convenient,problematic,recommended
usual,critical,,3,less_conv,convenient,problematic,recommended
great_pret,very_crit,,1,less_conv,inconv,problematic,recommended
pretentious,,,,critical,convenient,slightly_prob,recommended
great_pret,proper,completed,3,less_conv,convenient,nonprob,recommended
great_pret,proper,complete,,less_conv,convenient,nonprob,priority
great_pret,,completed,1,convenient,convenient,slightly_prob,recommended
pretentious,proper,foster,more,convenient,inconv,slightly_prob,recommended
pretentious,less_proper,complete,more,less_conv,convenient,slightly_prob,recommended
pretentious,critical,completed,1,critical,inconv,problematic,not_recom
pretentious,proper,completed,,convenient,convenient,nonprob,recommended
usual,very_crit,foster,3,critical,inconv,problematic,not_recom
usual,improper,foster,3,convenient,convenient,slightly_prob,recommended
pretentious,improper,,,critical,inconv,slightly_prob,recommended
great_pret,less_proper,foster,1,critical,inconv,slightly_prob,priority
great_pret,less_proper,complete,,critical,inconv,slightly_prob,not_recom
usual,critical,complete,3,critical,inconv,problematic,priority
pretentious,critical,,3,convenient,inconv,problematic,recommended
pretentious,proper,foster,more,critical,inconv,problematic,recommended
pretentious,,complete,,critical,inconv,problematic,recommended
great_pret,less_proper,,more,less_conv,convenient,nonprob,priority
usual,critical,,3,critical,convenient,nonprob,not_recom
great_pret,critical,foster,3,convenient,convenient,problematic,recommended
great_pret,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended
great_pret,critical,foster,1,convenient,convenient,nonprob,not_recom
great_pret,,complete,3,convenient,inconv,problematic,recommended
pretentious,,foster,more,critical,convenient,nonprob,not_recom
great_pret,proper,incomplete,3,less_conv,convenient,nonprob,priority
pretentious,proper,incomplete,2,convenient,convenient,nonprob,not_recom
pretentious,critical,,,critical,inconv,nonprob,recommended
pretentious,,complete,3,convenient,inconv,nonprob,priority
pretentious,,,,less_conv,inconv,slightly_prob,recommended
great_pret,less_proper,foster,,critical,convenient,problematic,priority
great_pret,improper,foster,2,convenient,convenient,problematic,priority
pretentious,improper,incomplete,1,critical,inconv,slightly_prob,recommended
great_pret,critical,,1,less_conv,inconv,problematic,priority
pretentious,improper,complete,2,critical,convenient,nonprob,not_recom
great_pret,critical,foster,3,less_conv,convenient,problematic,not_recom
pretentious,proper,complete,3,critical,inconv,problematic,not_recom
pretentious,very_crit,completed,,convenient,inconv,nonprob,recommended
great_pret,critical,completed,2,convenient,inconv,problematic,priority
pretentious,critical,complete,3,less_conv,convenient,nonprob,not_recom
usual,very_crit,incomplete,2,convenient,inconv,problematic,priority
great_pret,very_crit,incomplete,more,less_conv,convenient,slightly_prob,recommended
great_pret,critical,completed,more,critical,inconv,problematic,recommended
pretentious,less_proper,incomplete,3,less_conv,inconv,problematic,recommended
usual,improper,,2,less_conv,convenient,nonprob,recommended
great_pret,proper,foster,,critical,inconv,problematic,not_recom
pretentious,improper,complete,2,convenient,inconv,nonprob,recommended
usual,critical,completed,2,critical,convenient,slightly_prob,recommended
great_pret,,completed,3,less_conv,inconv,slightly_prob,priority
pretentious,,foster,,convenient,inconv,nonprob,recommended
pretentious,less_proper,foster,more,less_conv,inconv,problematic,recommended
pretentious,proper,,2,critical,inconv,nonprob,priority
pretentious,less_proper,completed,2,critical,inconv,slightly_prob,not_recom
pretentious,,completed,1,critical,inconv,problematic,recommended
great_pret,critical,,,convenient,inconv,problematic,recommended
pretentious,very_crit,incomplete,3,critical,convenient,nonprob,priority
great_pret,,foster,more,critical,convenient,slightly_prob,not_recom
great_pret,,,3,critical,inconv,slightly_prob,not_recom
great_pret,critical,,3,less_conv,inconv,problematic,recommended
pretentious,critical,,2,less_conv,convenient,slightly_prob,recommended
great_pret,,,more,less_conv,inconv,problematic,recommended
great_pret,critical,completed,1,critical,convenient,slightly_prob,not_recom
pretentious,very_crit,foster,1,critical,inconv,nonprob,recommended
usual,critical,foster,1,convenient,inconv,nonprob,priority
pretentious,very_crit,foster,,critical,inconv,problematic,not_recom
usual,improper,,3,critical,convenient,problematic,recommended
usual,proper,incomplete,2,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,,,critical,inconv,problematic,recommended
usual,,complete,1,convenient,inconv,problematic,not_recom
pretentious,,complete,,critical,convenient,slightly_prob,recommended
great_pret,critical,foster,more,less_conv,convenient,problematic,priority
great_pret,improper,complete,3,less_conv,convenient,problematic,priority
pretentious,proper,,3,less_conv,inconv,slightly_prob,recommended
pretentious,very_crit,incomplete,more,convenient,convenient,nonprob,recommended
usual,critical,complete,1,convenient,inconv,slightly_prob,priority
great_pret,improper,foster,more,critical,convenient,problematic,priority
pretentious,less_proper,completed,,convenient,inconv,nonprob,recommended
great_pret,very_crit,completed,more,critical,convenient,problematic,recommended
usual,less_proper,complete,,critical,inconv,nonprob,priority
great_pret,less_proper,,1,critical,convenient,problematic,not_recom
great_pret,proper,incomplete,3,less_conv,inconv,problematic,recommended
usual,very_crit,,1,critical,convenient,problematic,not_recom
usual,critical,,more,less_conv,inconv,nonprob,recommended
pretentious,critical,foster,2,less_conv,convenient,problematic,not_recom
usual,,complete,,critical,inconv,problematic,priority
pretentious,improper,complete,more,convenient,inconv,problematic,not_recom
pretentious,very_crit,incomplete,more,critical,convenient,slightly_prob,priority
pretentious,critical,incomplete,1,critical,convenient,problematic,not_recom
pretentious,proper,incomplete,,critical,inconv,nonprob,priority
great_pret,improper,completed,,critical,inconv,problematic,recommended
pretentious,,incomplete,3,convenient,convenient,nonprob,recommended
usual,very_crit,,1,less_conv,convenient,slightly_prob,recommended
great_pret,improper,completed,,less_conv,inconv,problematic,priority
usual,proper,complete,1,convenient,inconv,problematic,recommended
pretentious,improper,complete,2,critical,convenient,nonprob,recommended
usual,critical,complete,more,less_conv,inconv,slightly_prob,priority
usual,critical,complete,3,less_conv,convenient,slightly_prob,recommended
pretentious,very_crit,,2,less_conv,inconv,problematic,recommended
pretentious,very_crit,foster,2,critical,inconv,problematic,priority
great_pret,less_proper,foster,1,convenient,inconv,nonprob,priority
pretentious,improper,,1,convenient,inconv,nonprob,priority
great_pret,proper,foster,3,convenient,inconv,problematic,recommended
usual,critical,incomplete,3,critical,convenient,nonprob,recommended
pretentious,very_crit,foster,1,critical,convenient,slightly_prob,recommended
usual,,incomplete,,less_conv,convenient,slightly_prob,not_recom
great_pret,very_crit,,1,critical,convenient,nonprob,not_recom
pretentious,critical,foster,,critical,convenient,slightly_prob,not_recom
usual,critical,complete,2,less_conv,inconv,problematic,priority
usual,very_crit,completed,more,critical,inconv,problematic,recommended
pretentious,critical,complete,1,convenient,inconv,problematic,not_recom
pretentious,,incomplete,2,critical,inconv,nonprob,priority
usual,critical,foster,3,critical,convenient,problematic,not_recom
great_pret,critical,,3,less_conv,convenient,slightly_prob,recommended
great_pret,very_crit,incomplete,,less_conv,inconv,problematic,recommended
great_pret,improper,complete,,less_conv,convenient,slightly_prob,priority
pretentious,proper,completed,3,convenient,convenient,problematic,priority
pretentious,very_crit,completed,1,critical,convenient,problematic,priority
pretentious,proper,complete,more,less_conv,convenient,nonprob,priority
great_pret,less_proper,foster,more,critical,inconv,problematic,recommended
pretentious,critical,,2,convenient,convenient,nonprob,priority
usual,improper,completed,3,critical,inconv,problematic,not_recom
usual,,incomplete,more,convenient,convenient,problematic,recommended
usual,critical,complete,3,less_conv,inconv,problematic,recommended
great_pret,,complete,2,less_conv,convenient,problematic,recommended
usual,very_crit,incomplete,1,critical,convenient,slightly_prob,recommended
pretentious,improper,incomplete,3,less_conv,inconv,problematic,recommended
pretentious,,incomplete,2,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,completed,1,less_conv,inconv,problematic,recommended
usual,proper,complete,2,convenient,inconv,nonprob,not_recom
usual,less_proper,,more,critical,inconv,problematic,priority
usual,improper,complete,2,critical,inconv,problematic,priority
pretentious,,incomplete,3,less_conv,inconv,problematic,recommended
pretentious,proper,,,convenient,inconv,nonprob,recommended
usual,,foster,more,critical,inconv,nonprob,priority
pretentious,proper,complete,3,less_conv,convenient,nonprob,priority
usual,,,3,convenient,convenient,nonprob,priority
great_pret,improper,complete,3,less_conv,convenient,problematic,not_recom
great_pret,less_proper,foster,2,critical,inconv,problematic,recommended
pretentious,very_crit,completed,2,less_conv,inconv,slightly_prob,recommended
pretentious,less_proper,complete,3,less_conv,inconv,problematic,recommended
great_pret,,,more,convenient,convenient,slightly_prob,priority
pretentious,very_crit,completed,more,less_conv,inconv,slightly_prob,recommended
pretentious,very_crit,foster,1,convenient,convenient,slightly_prob,recommended
great_pret,very_crit,foster,2,critical,convenient,problematic,not_recom
pretentious,proper,completed,2,critical,convenient,slightly_prob,priority
pretentious,less_proper,,more,convenient,inconv,nonprob,not_recom
great_pret,critical,foster,,convenient,convenient,problematic,recommended
great_pret,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
pretentious,proper,complete,2,convenient,inconv,nonprob,recommended
pretentious,less_proper,incomplete,more,convenient,convenient,problematic,priority
usual,,foster,more,critical,inconv,nonprob,not_recom
usual,improper,complete,3,critical,inconv,slightly_prob,not_recom
pretentious,very_crit,completed,2,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,foster,2,convenient,convenient,problematic,recommended
usual,very_crit,completed,more,less_conv,convenient,slightly_prob,priority
great_pret,proper,foster,1,critical,inconv,problematic,not_recom
pretentious,very_crit,,3,convenient,inconv,nonprob,priority
usual,improper,foster,3,less_conv,inconv,slightly_prob,priority
usual,improper,completed,2,critical,convenient,problematic,priority
pretentious,very_crit,completed,1,critical,inconv,problematic,recommended
usual,improper,complete,1,convenient,inconv,problematic,recommended
great_pret,improper,incomplete,,less_conv,convenient,nonprob,priority
usual,proper,incomplete,2,convenient,inconv,nonprob,not_recom
usual,proper,incomplete,,critical,convenient,problematic,priority
great_pret,less_proper,complete,1,less_conv,inconv,nonprob,priority
usual,very_crit,complete,3,less_conv,inconv,problematic,not_recom
great_pret,less_proper,completed,3,less_conv,inconv,slightly_prob,recommended
great_pret,proper,,2,less_conv,inconv,slightly_prob,priority
usual,critical,incomplete,2,critical,inconv,problematic,recommended
pretentious,less_proper,incomplete,2,less_conv,convenient,problematic,priority
usual,,foster,2,critical,convenient,nonprob,not_recom
great_pret,,complete,1,critical,convenient,problematic,not_recom
pretentious,,foster,1,less_conv,convenient,nonprob,priority
great_pret,,foster,,critical,inconv,slightly_prob,not_recom
usual,proper,incomplete,,less_conv,convenient,slightly_prob,recommended
great_pret,,completed,2,convenient,convenient,nonprob,recommended
usual,improper,completed,3,convenient,inconv,problematic,recommended
pretentious,,,more,less_conv,inconv,nonprob,not_recom
pretentious,,complete,,critical,convenient,nonprob,recommended
great_pret,proper,,1,convenient,convenient,problematic,not_recom
usual,improper,complete,2,less_conv,convenient,problematic,not_recom
pretentious,critical,,,convenient,inconv,nonprob,priority
usual,less_proper,,,critical,convenient,problematic,not_recom
great_pret,proper,foster,,critical,convenient,nonprob,recommended
great_pret,proper,incomplete,more,critical,convenient,slightly_prob,not_recom
usual,improper,,,critical,convenient,problematic,priority
usual,less_proper,completed,,less_conv,convenient,slightly_prob,not_recom
great_pret,very_crit,,1,convenient,inconv,problematic,not_recom
usual,improper,complete,,critical,inconv,nonprob,priority
great_pret,,,1,less_conv,inconv,nonprob,recommended
great_pret,critical,completed,1,convenient,convenient,nonprob,recommended
pretentious,critical,incomplete,,less_conv,convenient,slightly_prob,not_recom
pretentious,very_crit,,more,convenient,inconv,problematic,recommended
great_pret,,complete,1,critical,inconv,problematic,not_recom
pretentious,improper,completed,1,less_conv,inconv,nonprob,recommended
pretentious,critical,complete,2,convenient,inconv,problematic,not_recom
great_pret,improper,foster,1,less_conv,inconv,problematic,not_recom
pretentious,very_crit,complete,more,critical,inconv,slightly_prob,priority
usual,,incomplete,more,critical,convenient,problematic,recommended
pretentious,improper,complete,1,critical,inconv,nonprob,not_recom
pretentious,,foster,,critical,convenient,slightly_prob,not_recom
great_pret,,incomplete,more,critical,convenient,problematic,not_recom
great_pret,very_crit,complete,3,less_conv,inconv,problematic,recommended
great_pret,very_crit,,more,critical,convenient,slightly_prob,not_recom
great_pret,less_proper,complete,more,less_conv,inconv,problematic,priority
pretentious,very_crit,incomplete,more,less_conv,inconv,slightly_prob,not_recom
great_pret,critical,foster,,convenient,inconv,slightly_prob,not_recom
pretentious,,complete,3,less_conv,convenient,slightly_prob,recommended
pretentious,improper,,more,critical,inconv,problematic,not_recom
great_pret,proper,completed,,less_conv,convenient,nonprob,recommended
pretentious,critical,,3,convenient,inconv,slightly_prob,not_recom
usual,improper,,1,critical,convenient,slightly_prob,not_recom
usual,,foster,3,critical,inconv,nonprob,recommended
pretentious,very_crit,foster,3,critical,convenient,problematic,recommended
great_pret,critical,complete,,critical,inconv,problematic,priority
usual,,completed,1,less_conv,inconv,problematic,priority
great_pret,less_proper,foster,1,critical,inconv,problematic,recommended
pretentious,,incomplete,,convenient,convenient,problematic,recommended
usual,very_crit,foster,,critical,convenient,slightly_prob,not_recom
great_pret,less_proper,foster,3,convenient,convenient,slightly_prob,priority
usual,,complete,more,critical,convenient,problematic,priority
pretentious,very_crit,,3,less_conv,inconv,nonprob,not_recom
usual,less_proper,complete,1,less_conv,convenient,slightly_prob,recommended
pretentious,critical,foster,2,critical,convenient,nonprob,not_recom
usual,critical,completed,more,convenient,convenient,slightly_prob,priority
great_pret,less_proper,complete,1,less_conv,convenient,slightly_prob,priority
pretentious,,completed,1,critical,convenient,problematic,not_recom
pretentious,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
usual,very_crit,,2,less_conv,convenient,slightly_prob,priority
pretentious,critical,complete,,critical,inconv,nonprob,recommended
pretentious,proper,,,critical,inconv,slightly_prob,not_recom
pretentious,critical,incomplete,,less_conv,convenient,slightly_prob,recommended
great_pret,critical,complete,3,less_conv,convenient,slightly_prob,not_recom
pretentious,very_crit,incomplete,more,critical,convenient,slightly_prob,not_recom
great_pret,very_crit,incomplete,1,convenient,convenient,problematic,priority
pretentious,less_proper,incomplete,3,critical,convenient,slightly_prob,not_recom
great_pret,less_proper,foster,,less_conv,convenient,problematic,recommended
great_pret,critical,incomplete,more,less_conv,convenient,slightly_prob,recommended
usual,critical,complete,2,convenient,inconv,slightly_prob,priority
usual,less_proper,completed,1,less_conv,convenient,problematic,not_recom
great_pret,improper,complete,3,convenient,convenient,slightly_prob,recommended
pretentious,less_proper,,3,less_conv,inconv,slightly_prob,recommended
usual,less_proper,foster,3,less_conv,inconv,slightly_prob,recommended
great_pret,very_crit,incomplete,,less_conv,inconv,nonprob,recommended
pretentious,improper,complete,1,less_conv,inconv,problematic,recommended
pretentious,,incomplete,,less_conv,inconv,problematic,not_recom
pretentious,critical,complete,more,convenient,inconv,problematic,priority
great_pret,proper,,2,less_conv,inconv,nonprob,not_recom
usual,very_crit,complete,2,critical,convenient,problematic,priority
usual,proper,incomplete,,less_conv,inconv,slightly_prob,recommended
pretentious,critical,incomplete,3,less_conv,inconv,nonprob,priority
pretentious,,,,critical,convenient,problematic,recommended
pretentious,very_crit,foster,,critical,inconv,nonprob,recommended
usual,critical,complete,,critical,inconv,problematic,recommended
great_pret,improper,completed,1,less_conv,convenient,slightly_prob,priority
pretentious,,complete,more,convenient,inconv,nonprob,recommended
great_pret,less_proper,completed,2,less_conv,convenient,slightly_prob,recommended
pretentious,,complete,2,critical,convenient,problematic,recommended
pretentious,,,1,critical,inconv,problematic,recommended
usual,very_crit,incomplete,1,critical,convenient,problematic,priority
usual,less_proper,completed,,less_conv,inconv,problematic,priority
pretentious,critical,foster,more,critical,convenient,problematic,not_recom
great_pret,,complete,3,critical,inconv,problematic,priority
great_pret,proper,complete,more,less_conv,convenient,problematic,recommended
usual,improper,,3,less_conv,convenient,problematic,not_recom
pretentious,,incomplete,1,critical,convenient,nonprob,recommended
great_pret,critical,,1,less_conv,inconv,problematic,recommended
pretentious,,incomplete,more,critical,convenient,slightly_prob,not_recom
great_pret,improper,incomplete,1,convenient,inconv,problematic,not_recom
pretentious,very_crit,incomplete,,less_conv,convenient,problematic,recommended
usual,improper,completed,2,critical,inconv,nonprob,priority
pretentious,,incomplete,2,critical,convenient,nonprob,not_recom
great_pret,critical,,1,convenient,convenient,slightly_prob,priority
usual,critical,complete,,critical,convenient,slightly_prob,recommended
pretentious,,incomplete,more,critical,inconv,problematic,priority
usual,improper,incomplete,3,less_conv,convenient,slightly_prob,recommended
pretentious,proper,incomplete,3,less_conv,inconv,slightly_prob,priority
usual,less_proper,foster,2,critical,convenient,problematic,recommended
great_pret,,foster,1,critical,convenient,problematic,not_recom
pretentious,proper,foster,1,critical,convenient,nonprob,not_recom
pretentious,critical,completed,,convenient,inconv,problematic,not_recom
pretentious,proper,,1,convenient,inconv,nonprob,not_recom
pretentious,proper,incomplete,3,less_conv,inconv,problematic,recommended
pretentious,less_proper,incomplete,,critical,convenient,nonprob,priority
usual,,completed,1,convenient,inconv,slightly_prob,recommended
pretentious,proper,completed,3,convenient,inconv,slightly_prob,recommended
pretentious,proper,incomplete,more,critical,inconv,problematic,recommended
usual,improper,completed,3,critical,convenient,nonprob,not_recom
usual,,foster,1,critical,inconv,slightly_prob,not_recom
great_pret,critical,incomplete,1,convenient,convenient,problematic,not_recom
pretentious,less_proper,foster,1,less_conv,convenient,slightly_prob,recommended
great_pret,very_crit,complete,,critical,convenient,nonprob,recommended
great_pret,less_proper,,,less_conv,inconv,nonprob,priority
great_pret,very_crit,,more,critical,convenient,slightly_prob,not_recom
great_pret,improper,incomplete,more,critical,inconv,problematic,priority
great_pret,proper,,3,less_conv,inconv,slightly_prob,priority
usual,less_proper,foster,more,convenient,inconv,slightly_prob,recommended
usual,,foster,,convenient,inconv,slightly_prob,recommended
great_pret,very_crit,completed,1,convenient,convenient,slightly_prob,not_recom
great_pret,less_proper,complete,2,critical,inconv,problematic,not_recom
usual,less_proper,completed,1,convenient,convenient,slightly_prob,recommended
pretentious,,complete,3,less_conv,inconv,slightly_prob,recommended
pretentious,,incomplete,3,critical,convenient,slightly_prob,recommended
great_pret,proper,,2,critical,inconv,problematic,priority
usual,proper,completed,2,less_conv,inconv,slightly_prob,not_recom
great_pret,,incomplete,2,less_conv,inconv,problematic,recommended
usual,,,2,convenient,inconv,problematic,recommended
great_pret,less_proper,incomplete,more,critical,convenient,problematic,priority
great_pret,proper,incomplete,3,less_conv,inconv,slightly_prob,recommended
usual,less_proper,,2,convenient,convenient,slightly_prob,not_recom
great_pret,less_proper,foster,3,critical,convenient,slightly_prob,not_recom
usual,critical,complete,3,critical,inconv,problematic,not_recom
usual,proper,completed,3,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,completed,,critical,inconv,slightly_prob,not_recom
pretentious,very_crit,,more,less_conv,convenient,problematic,recommended
usual,improper,complete,more,less_conv,inconv,slightly_prob,not_recom
pretentious,critical,incomplete,1,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,completed,,critical,inconv,problematic,not_recom
great_pret,,complete,2,critical,inconv,problematic,priority
pretentious,very_crit,,3,less_conv,inconv,slightly_prob,not_recom
usual,less_proper,incomplete,1,less_conv,inconv,nonprob,recommended
usual,,complete,,convenient,inconv,problematic,priority
great_pret,critical,incomplete,,critical,convenient,problematic,not_recom
pretentious,,foster,more,less_conv,inconv,problematic,recommended
pretentious,less_proper,,more,less_conv,convenient,slightly_prob,recommended
usual,,foster,more,less_conv,inconv,nonprob,recommended
usual,very_crit,complete,more,less_conv,convenient,slightly_prob,recommended
pretentious,critical,,1,convenient,inconv,problematic,priority
pretentious,critical,foster,more,less_conv,inconv,slightly_prob,priority
pretentious,very_crit,complete,more,less_conv,convenient,problematic,not_recom
usual,proper,completed,more,less_conv,inconv,nonprob,priority
pretentious,critical,completed,more,less_conv,inconv,problematic,priority
usual,,,3,less_conv,inconv,nonprob,recommended
great_pret,,,more,convenient,inconv,problematic,recommended
usual,improper,complete,,convenient,convenient,problematic,priority
great_pret,less_proper,incomplete,2,convenient,inconv,problematic,priority
pretentious,improper,foster,more,less_conv,inconv,slightly_prob,recommended
great_pret,very_crit,,,convenient,convenient,problematic,recommended
usual,proper,incomplete,more,less_conv,inconv,problematic,not_recom
great_pret,proper,completed,3,less_conv,inconv,problematic,priority
usual,very_crit,complete,,less_conv,inconv,nonprob,priority
pretentious,improper,complete,more,critical,convenient,problematic,priority
pretentious,improper,completed,2,convenient,inconv,nonprob,priority
great_pret,,completed,1,less_conv,inconv,nonprob,recommended
great_pret,proper,complete,1,critical,convenient,problematic,not_recom
great_pret,proper,,3,critical,inconv,problematic,not_recom
pretentious,critical,complete,2,critical,inconv,problematic,priority
pretentious,,incomplete,,critical,inconv,problematic,recommended
great_pret,critical,,3,convenient,inconv,problematic,not_recom
pretentious,critical,complete,1,convenient,convenient,nonprob,recommended
pretentious,,,1,critical,inconv,nonprob,recommended
great_pret,less_proper,completed,3,convenient,inconv,nonprob,not_recom
pretentious,very_crit,complete,1,critical,inconv,problematic,not_recom
usual,,incomplete,3,critical,convenient,nonprob,priority
usual,,,3,less_conv,convenient,nonprob,priority
pretentious,critical,,1,less_conv,convenient,problematic,priority
pretentious,critical,incomplete,3,less_conv,convenient,problematic,recommended
pretentious,proper,foster,2,critical,inconv,slightly_prob,priority
usual,,complete,,critical,inconv,problematic,priority
pretentious,critical,,3,less_conv,convenient,slightly_prob,not_recom
pretentious,very_crit,foster,3,less_conv,convenient,slightly_prob,recommended
pretentious,very_crit,,,less_conv,inconv,problematic,recommended
pretentious,improper,incomplete,1,less_conv,inconv,problematic,recommended
pretentious,less_proper,,,convenient,inconv,problematic,recommended
great_pret,,complete,,convenient,convenient,problematic,priority
pretentious,less_proper,complete,,convenient,inconv,problematic,recommended
great_pret,,foster,1,convenient,inconv,nonprob,recommended
pretentious,less_proper,complete,,critical,inconv,nonprob,priority
pretentious,less_proper,incomplete,more,critical,convenient,nonprob,not_recom
great_pret,critical,,3,convenient,convenient,slightly_prob,not_recom
