parents,has_nurs,form,children,housing,finance,social,health
,very_crit,incomplete,more,less_conv,convenient,slightly_prob,not_recom
,,completed,3,critical,inconv,slightly_prob,not_recom
,improper,incomplete,2,convenient,convenient,slightly_prob,not_recom
usual,improper,foster,1,critical,convenient,nonprob,not_recom
pretentious,less_proper,incomplete,,convenient,,problematic,recommended
pretentious,proper,incomplete,more,convenient,convenient,problematic,priority
pretentious,less_proper,foster,3,convenient,,,not_recom
pretentious,proper,incomplete,1,critical,,problematic,not_recom
pretentious,,,1,,convenient,problematic,priority
usual,,foster,2,critical,inconv,problematic,priority
usual,improper,completed,2,less_conv,convenient,slightly_prob,not_recom
usual,proper,complete,1,convenient,convenient,,priority
pretentious,improper,completed,more,convenient,inconv,problematic,recommended
great_pret,,incomplete,more,convenient,,,priority
,less_proper,completed,2,,,slightly_prob,recommended
,proper,complete,more,less_conv,convenient,problematic,not_recom
,,complete,2,,convenient,problematic,
great_pret,very_crit,complete,,convenient,inconv,,recommended
usual,critical,incomplete,2,,convenient,problematic,not_recom
pretentious,less_proper,incomplete,more,,inconv,slightly_prob,not_recom
great_pret,less_proper,completed,1,convenient,inconv,problematic,priority
great_pret,very_crit,,more,,inconv,slightly_prob,recommended
usual,,incomplete,2,critical,convenient,problematic,recommended
great_pret,proper,incomplete,,convenient,,nonprob,not_recom
usual,critical,foster,3,,convenient,problematic,priority
usual,proper,foster,3,critical,inconv,slightly_prob,priority
usual,very_crit,foster,more,,inconv,problematic,
great_pret,,,,critical,,problematic,priority
usual,proper,foster,2,critical,,problematic,not_recom
pretentious,very_crit,completed,2,less_conv,,problematic,priority
great_pret,proper,foster,1,critical,inconv,nonprob,priority
great_pret,less_proper,,2,,inconv,problematic,
,,,2,critical,convenient,nonprob,recommended
usual,,incomplete,2,convenient,,problematic,priority
pretentious,,,1,,convenient,slightly_prob,priority
,very_crit,foster,2,less_conv,convenient,problematic,
,,incomplete,,critical,inconv,problematic,
great_pret,,,1,critical,convenient,slightly_prob,recommended
great_pret,proper,incomplete,,convenient,inconv,slightly_prob,priority
pretentious,very_crit,completed,3,,inconv,slightly_prob,priority
great_pret,,completed,1,convenient,convenient,nonprob,recommended
pretentious,,completed,,,convenient,nonprob,priority
usual,,,,convenient,convenient,,priority
usual,proper,complete,more,less_conv,inconv,,not_recom
usual,,completed,,less_conv,convenient,nonprob,priority
great_pret,proper,completed,1,convenient,convenient,,priority
great_pret,proper,incomplete,,critical,inconv,nonprob,recommended
,critical,completed,3,convenient,convenient,problematic,not_recom
usual,proper,incomplete,3,convenient,inconv,problematic,priority
,critical,incomplete,3,critical,convenient,problematic,priority
pretentious,very_crit,incomplete,3,critical,inconv,problematic,not_recom
great_pret,very_crit,complete,1,,inconv,slightly_prob,priority
,,incomplete,3,less_conv,,nonprob,not_recom
pretentious,,foster,more,critical,inconv,problematic,not_recom
pretentious,critical,incomplete,1,convenient,inconv,slightly_prob,recommended
pretentious,critical,complete,,critical,convenient,,not_recom
usual,proper,foster,2,less_conv,inconv,slightly_prob,recommended
usual,,foster,,convenient,,problematic,priority
great_pret,improper,complete,more,,convenient,,
,,foster,2,critical,inconv,nonprob,recommended
usual,less_proper,foster,1,critical,,problematic,priority
pretentious,proper,incomplete,2,less_conv,,,not_recom
usual,improper,foster,2,critical,inconv,slightly_prob,not_recom
pretentious,critical,complete,more,,inconv,nonprob,
great_pret,less_proper,completed,2,less_conv,convenient,problematic,
usual,less_proper,completed,2,convenient,convenient,nonprob,recommended
usual,proper,complete,3,convenient,convenient,slightly_prob,recommended
usual,,,,critical,inconv,,recommended
,improper,completed,2,less_conv,convenient,problematic,
,proper,,2,critical,convenient,problematic,recommended
usual,proper,,more,less_conv,convenient,problematic,not_recom
,,complete,more,critical,inconv,slightly_prob,priority
usual,critical,foster,,convenient,convenient,nonprob,priority
great_pret,less_proper,foster,,less_conv,inconv,nonprob,
usual,less_proper,,,critical,convenient,,
great_pret,,foster,more,,inconv,nonprob,recommended
usual,proper,completed,1,critical,inconv,nonprob,not_recom
great_pret,,,2,less_conv,convenient,slightly_prob,
,,complete,3,convenient,convenient,problematic,recommended
great_pret,proper,completed,,,convenient,slightly_prob,
pretentious,less_proper,incomplete,3,,inconv,nonprob,not_recom
great_pret,less_proper,complete,2,convenient,convenient,slightly_prob,not_recom
great_pret,less_proper,,more,critical,inconv,nonprob,recommended
pretentious,critical,incomplete,1,convenient,convenient,nonprob,priority
,,incomplete,2,convenient,convenient,,recommended
,very_crit,incomplete,more,less_conv,inconv,,
usual,less_proper,foster,more,less_conv,inconv,,priority
pretentious,proper,completed,,less_conv,inconv,,recommended
,less_proper,incomplete,more,less_conv,inconv,slightly_prob,not_recom
usual,very_crit,,2,less_conv,,slightly_prob,recommended
,very_crit,incomplete,1,less_conv,,nonprob,
great_pret,,complete,2,convenient,,problematic,priority
great_pret,,completed,3,less_conv,inconv,problematic,priority
,critical,incomplete,more,convenient,inconv,nonprob,recommended
great_pret,,complete,,convenient,inconv,nonprob,priority
great_pret,,incomplete,3,critical,convenient,nonprob,recommended
usual,proper,foster,,critical,inconv,problematic,not_recom
,proper,foster,2,convenient,convenient,nonprob,not_recom
pretentious,less_proper,completed,2,convenient,inconv,problematic,not_recom
great_pret,proper,,,critical,convenient,nonprob,recommended
pretentious,less_proper,completed,3,,,nonprob,not_recom
,critical,incomplete,,critical,inconv,problematic,not_recom
pretentious,very_crit,completed,3,less_conv,inconv,,priority
pretentious,critical,foster,1,,inconv,slightly_prob,
,proper,completed,more,convenient,,problematic,recommended
usual,very_crit,incomplete,,critical,inconv,slightly_prob,recommended
great_pret,very_crit,incomplete,,convenient,inconv,nonprob,not_recom
,proper,incomplete,3,critical,,problematic,
,,complete,,critical,convenient,nonprob,priority
great_pret,improper,foster,2,convenient,,slightly_prob,
great_pret,improper,incomplete,1,critical,,problematic,not_recom
great_pret,critical,complete,,convenient,convenient,,
usual,less_proper,completed,,convenient,inconv,slightly_prob,recommended
usual,very_crit,,more,convenient,convenient,,
,,,1,less_conv,inconv,nonprob,priority
great_pret,proper,complete,3,critical,,,
usual,critical,foster,,less_conv,inconv,problematic,
pretentious,proper,incomplete,more,less_conv,,,recommended
,proper,completed,3,convenient,convenient,slightly_prob,not_recom
usual,improper,incomplete,,less_conv,convenient,nonprob,
great_pret,proper,foster,1,,convenient,nonprob,not_recom
great_pret,critical,foster,2,convenient,inconv,slightly_prob,recommended
pretentious,very_crit,incomplete,,convenient,inconv,,not_recom
usual,critical,,1,less_conv,inconv,nonprob,recommended
great_pret,improper,completed,,,inconv,slightly_prob,
usual,very_crit,complete,2,,inconv,,recommended
pretentious,very_crit,foster,,less_conv,convenient,slightly_prob,priority
pretentious,very_crit,foster,3,convenient,inconv,nonprob,not_recom
usual,,,2,convenient,inconv,problematic,recommended
pretentious,critical,complete,2,convenient,,,not_recom
usual,,foster,,less_conv,inconv,,priority
pretentious,improper,foster,3,critical,convenient,problematic,recommended
great_pret,critical,completed,2,critical,inconv,problematic,recommended
great_pret,improper,complete,1,convenient,convenient,slightly_prob,priority
pretentious,,foster,1,critical,convenient,nonprob,
pretentious,critical,completed,1,convenient,convenient,problematic,recommended
great_pret,,incomplete,2,less_conv,inconv,slightly_prob,priority
pretentious,very_crit,complete,3,convenient,inconv,slightly_prob,priority
pretentious,proper,,3,less_conv,convenient,nonprob,not_recom
usual,,incomplete,2,,,nonprob,recommended
great_pret,critical,completed,1,,inconv,problematic,
pretentious,improper,completed,1,critical,convenient,nonprob,priority
,critical,incomplete,2,less_conv,convenient,problematic,recommended
,proper,complete,,convenient,inconv,slightly_prob,not_recom
usual,,,3,less_conv,inconv,,not_recom
,critical,incomplete,more,less_conv,,problematic,not_recom
pretentious,improper,incomplete,,critical,,problematic,priority
,very_crit,completed,,,inconv,,priority
great_pret,improper,foster,,less_conv,inconv,nonprob,recommended
great_pret,,complete,3,convenient,convenient,slightly_prob,not_recom
usual,very_crit,completed,2,critical,,,
,proper,,3,less_conv,,problematic,not_recom
pretentious,very_crit,foster,,critical,convenient,nonprob,not_recom
usual,critical,complete,3,convenient,convenient,nonprob,recommended
great_pret,improper,foster,3,less_conv,inconv,problematic,priority
,proper,completed,more,critical,inconv,slightly_prob,recommended
pretentious,critical,complete,1,,convenient,slightly_prob,recommended
,improper,incomplete,,convenient,convenient,problematic,
great_pret,proper,complete,,convenient,convenient,problematic,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,priority
usual,less_proper,completed,more,,,,priority
great_pret,,incomplete,1,critical,,problematic,recommended
pretentious,less_proper,foster,2,critical,inconv,slightly_prob,not_recom
usual,proper,incomplete,,convenient,inconv,nonprob,
great_pret,,complete,2,less_conv,,slightly_prob,not_recom
,critical,foster,1,critical,inconv,nonprob,not_recom
pretentious,improper,,2,convenient,convenient,problematic,priority
great_pret,,completed,,less_conv,convenient,nonprob,
usual,very_crit,complete,1,,inconv,problematic,recommended
,very_crit,,more,less_conv,convenient,nonprob,recommended
usual,critical,,3,,inconv,nonprob,priority
great_pret,,completed,2,convenient,inconv,problematic,
,improper,completed,,critical,inconv,problematic,recommended
,proper,incomplete,,,inconv,nonprob,
,proper,foster,,,inconv,slightly_prob,recommended
pretentious,proper,foster,,convenient,inconv,problematic,recommended
great_pret,less_proper,completed,,critical,convenient,slightly_prob,priority
,very_crit,complete,2,,convenient,problematic,
usual,proper,incomplete,more,critical,,,not_recom
usual,improper,incomplete,3,critical,,nonprob,not_recom
pretentious,less_proper,incomplete,1,critical,inconv,problematic,priority
great_pret,less_proper,complete,more,less_conv,convenient,slightly_prob,recommended
great_pret,improper,foster,3,less_conv,convenient,nonprob,recommended
great_pret,very_crit,complete,3,less_conv,convenient,,
pretentious,very_crit,,more,critical,,,priority
usual,improper,incomplete,1,convenient,,slightly_prob,not_recom
great_pret,less_proper,complete,,convenient,inconv,slightly_prob,priority
,less_proper,incomplete,more,critical,inconv,problematic,priority
great_pret,very_crit,incomplete,3,critical,convenient,slightly_prob,not_recom
usual,,,more,critical,inconv,problematic,
usual,,,more,less_conv,inconv,problematic,recommended
usual,proper,,more,convenient,,slightly_prob,
pretentious,critical,incomplete,3,critical,convenient,problematic,recommended
usual,,,1,,convenient,slightly_prob,priority
usual,less_proper,incomplete,3,critical,inconv,slightly_prob,
,improper,complete,2,less_conv,inconv,nonprob,not_recom
usual,proper,complete,2,critical,convenient,slightly_prob,recommended
usual,improper,,3,less_conv,,nonprob,not_recom
great_pret,less_proper,,more,critical,convenient,problematic,not_recom
,less_proper,completed,1,,convenient,nonprob,recommended
,critical,,more,convenient,convenient,problematic,priority
usual,,complete,more,convenient,,slightly_prob,recommended
pretentious,,complete,2,less_conv,inconv,problematic,priority
,proper,incomplete,3,,inconv,,priority
,proper,foster,,critical,convenient,problematic,not_recom
pretentious,very_crit,complete,,,convenient,,recommended
pretentious,proper,incomplete,2,less_conv,convenient,problematic,priority
great_pret,proper,,more,convenient,convenient,,priority
usual,critical,incomplete,2,convenient,convenient,nonprob,not_recom
,improper,,,critical,,,recommended
usual,proper,incomplete,1,critical,inconv,,priority
great_pret,less_proper,complete,,less_conv,inconv,problematic,not_recom
usual,less_proper,incomplete,2,convenient,convenient,slightly_prob,not_recom
great_pret,proper,incomplete,3,,convenient,slightly_prob,priority
great_pret,,foster,,critical,convenient,problematic,
usual,less_proper,foster,2,less_conv,inconv,,not_recom
pretentious,,complete,,less_conv,convenient,,not_recom
,,,,convenient,inconv,problematic,priority
,proper,,,critical,inconv,,not_recom
,proper,complete,,less_conv,inconv,slightly_prob,
usual,very_crit,completed,,less_conv,,problematic,
usual,,foster,,less_conv,convenient,problematic,
great_pret,,completed,more,,inconv,nonprob,recommended
usual,critical,,2,critical,convenient,problematic,priority
pretentious,proper,completed,more,convenient,,nonprob,not_recom
pretentious,critical,completed,1,convenient,,problematic,
,proper,foster,2,critical,inconv,nonprob,not_recom
great_pret,critical,,3,critical,,slightly_prob,recommended
usual,less_proper,incomplete,more,critical,convenient,,
pretentious,,completed,3,convenient,,,
pretentious,critical,complete,3,critical,convenient,problematic,not_recom
great_pret,proper,complete,2,convenient,inconv,slightly_prob,priority
pretentious,critical,complete,1,,convenient,problematic,recommended
great_pret,proper,completed,,convenient,,slightly_prob,recommended
usual,less_proper,,2,less_conv,inconv,,priority
,,complete,1,convenient,,slightly_prob,not_recom
usual,proper,completed,2,convenient,inconv,problematic,priority
great_pret,less_proper,completed,1,convenient,inconv,slightly_prob,recommended
usual,proper,,2,convenient,inconv,nonprob,
,improper,foster,more,convenient,inconv,slightly_prob,recommended
pretentious,less_proper,complete,,convenient,convenient,problematic,priority
,,incomplete,more,less_conv,convenient,nonprob,recommended
great_pret,critical,incomplete,,convenient,,slightly_prob,recommended
,improper,incomplete,3,critical,inconv,nonprob,recommended
pretentious,,incomplete,2,convenient,convenient,,recommended
usual,critical,,more,less_conv,,slightly_prob,priority
,,foster,,critical,convenient,,priority
usual,,incomplete,more,less_conv,convenient,nonprob,not_recom
great_pret,critical,complete,3,convenient,inconv,slightly_prob,
usual,improper,incomplete,2,critical,convenient,nonprob,not_recom
,,,1,,convenient,nonprob,priority
usual,less_proper,complete,2,critical,convenient,nonprob,not_recom
great_pret,,incomplete,1,convenient,convenient,,not_recom
usual,improper,completed,2,critical,inconv,nonprob,recommended
great_pret,proper,completed,2,critical,inconv,problematic,
,,foster,1,convenient,convenient,slightly_prob,priority
great_pret,improper,foster,3,critical,,slightly_prob,recommended
great_pret,critical,foster,,convenient,inconv,slightly_prob,not_recom
great_pret,critical,completed,1,,convenient,nonprob,not_recom
great_pret,proper,,2,,convenient,problematic,recommended
,less_proper,foster,,,inconv,problematic,
great_pret,proper,complete,more,less_conv,convenient,slightly_prob,recommended
great_pret,improper,foster,3,less_conv,convenient,,priority
usual,improper,,2,,convenient,,
great_pret,proper,completed,1,,inconv,nonprob,priority
,improper,foster,2,critical,convenient,slightly_prob,recommended
great_pret,very_crit,foster,1,convenient,convenient,problematic,
pretentious,proper,,more,critical,convenient,,priority
usual,,,1,critical,inconv,slightly_prob,recommended
great_pret,,incomplete,1,,convenient,nonprob,recommended
pretentious,critical,complete,,critical,inconv,problematic,priority
usual,very_crit,foster,3,,inconv,slightly_prob,
great_pret,very_crit,incomplete,1,convenient,,slightly_prob,priority
great_pret,,incomplete,more,,,,not_recom
great_pret,proper,complete,2,less_conv,inconv,nonprob,priority
great_pret,,foster,2,convenient,inconv,slightly_prob,recommended
pretentious,very_crit,,1,convenient,,,recommended
pretentious,,,3,critical,inconv,nonprob,priority
usual,less_proper,incomplete,3,less_conv,,nonprob,not_recom
usual,critical,complete,2,less_conv,convenient,slightly_prob,
pretentious,very_crit,,2,less_conv,,slightly_prob,
great_pret,,complete,more,critical,inconv,nonprob,
,improper,incomplete,more,critical,convenient,,priority
pretentious,proper,foster,2,critical,,problematic,not_recom
great_pret,improper,completed,3,critical,,slightly_prob,not_recom
pretentious,less_proper,completed,more,convenient,,slightly_prob,priority
,proper,,1,less_conv,convenient,slightly_prob,not_recom
usual,less_proper,foster,,,convenient,slightly_prob,priority
great_pret,very_crit,foster,2,convenient,inconv,slightly_prob,
,critical,foster,2,critical,,nonprob,
great_pret,,completed,2,less_conv,,nonprob,priority
pretentious,very_crit,complete,3,,convenient,,not_recom
great_pret,very_crit,,,convenient,inconv,,priority
usual,critical,completed,1,convenient,convenient,problematic,not_recom
great_pret,proper,foster,,,inconv,problematic,not_recom
usual,improper,,more,less_conv,convenient,,recommended
pretentious,very_crit,,3,convenient,convenient,,recommended
pretentious,critical,incomplete,more,less_conv,convenient,,priority
usual,,complete,2,critical,,slightly_prob,recommended
great_pret,less_proper,complete,more,critical,,problematic,priority
pretentious,very_crit,completed,more,critical,convenient,slightly_prob,recommended
usual,improper,,,,convenient,,recommended
,proper,complete,3,less_conv,convenient,,not_recom
pretentious,,completed,3,less_conv,convenient,problematic,priority
pretentious,proper,complete,,,convenient,nonprob,recommended
usual,less_proper,completed,more,,,problematic,recommended
great_pret,critical,,3,less_conv,convenient,,
great_pret,critical,foster,1,less_conv,,nonprob,
great_pret,improper,foster,2,critical,inconv,problematic,recommended
pretentious,,complete,1,critical,inconv,problematic,
usual,very_crit,complete,,convenient,,nonprob,
,less_proper,incomplete,1,,inconv,nonprob,recommended
usual,proper,foster,more,less_conv,,slightly_prob,priority
great_pret,very_crit,complete,1,less_conv,,nonprob,recommended
,improper,completed,more,,convenient,problematic,recommended
great_pret,improper,incomplete,more,less_conv,,problematic,priority
great_pret,proper,,2,critical,convenient,nonprob,priority
pretentious,critical,incomplete,,,convenient,slightly_prob,priority
great_pret,improper,completed,1,convenient,inconv,problematic,
pretentious,proper,complete,more,convenient,convenient,problematic,recommended
usual,proper,,2,less_conv,convenient,,recommended
pretentious,improper,complete,1,convenient,inconv,nonprob,recommended
pretentious,less_proper,complete,3,critical,inconv,,recommended
,less_proper,,more,,convenient,,
,less_proper,foster,2,,convenient,slightly_prob,not_recom
pretentious,very_crit,incomplete,3,convenient,,,recommended
pretentious,critical,,2,less_conv,convenient,problematic,
usual,,foster,3,,inconv,nonprob,not_recom
pretentious,proper,complete,2,,convenient,nonprob,priority
usual,improper,incomplete,more,convenient,inconv,nonprob,recommended
great_pret,very_crit,,more,convenient,inconv,,priority
pretentious,,,3,,inconv,slightly_prob,priority
usual,,complete,1,less_conv,convenient,nonprob,priority
great_pret,improper,completed,more,convenient,,nonprob,priority
great_pret,improper,incomplete,2,convenient,inconv,problematic,
usual,improper,incomplete,1,convenient,convenient,slightly_prob,priority
,improper,foster,more,,inconv,slightly_prob,
usual,,,2,less_conv,inconv,nonprob,recommended
great_pret,improper,complete,3,convenient,inconv,nonprob,
great_pret,critical,completed,2,,convenient,slightly_prob,priority
usual,critical,completed,more,less_conv,inconv,problematic,
pretentious,improper,foster,2,convenient,inconv,problematic,not_recom
usual,very_crit,completed,1,less_conv,inconv,slightly_prob,priority
great_pret,proper,foster,more,less_conv,inconv,nonprob,not_recom
,proper,foster,,convenient,inconv,,
usual,,incomplete,more,convenient,inconv,problematic,recommended
great_pret,,foster,3,less_conv,,,
,critical,incomplete,,critical,,,recommended
pretentious,critical,completed,3,critical,,,recommended
,,foster,,convenient,inconv,problematic,priority
usual,less_proper,,more,less_conv,convenient,nonprob,not_recom
pretentious,proper,completed,,critical,convenient,slightly_prob,priority
great_pret,,incomplete,2,convenient,inconv,problematic,not_recom
great_pret,critical,foster,2,convenient,convenient,problematic,not_recom
great_pret,,completed,3,convenient,inconv,,recommended
great_pret,less_proper,completed,3,less_conv,convenient,problematic,recommended
pretentious,improper,foster,more,critical,convenient,slightly_prob,priority
great_pret,proper,,3,less_conv,,slightly_prob,priority
pretentious,proper,completed,1,less_conv,inconv,,recommended
,proper,,3,less_conv,inconv,,recommended
usual,,completed,1,convenient,convenient,problematic,
pretentious,very_crit,incomplete,3,,,nonprob,
usual,less_proper,incomplete,,convenient,,,
great_pret,proper,,1,critical,inconv,slightly_prob,priority
usual,,incomplete,1,less_conv,,slightly_prob,
,less_proper,incomplete,,,convenient,problematic,priority
,improper,completed,,convenient,,nonprob,
usual,proper,foster,2,less_conv,convenient,slightly_prob,priority
usual,proper,completed,3,less_conv,convenient,,not_recom
pretentious,,incomplete,3,convenient,,nonprob,priority
pretentious,,completed,more,,,slightly_prob,priority
,less_proper,,more,less_conv,convenient,,recommended
pretentious,improper,foster,2,convenient,convenient,nonprob,recommended
great_pret,,complete,,critical,convenient,nonprob,priority
great_pret,proper,incomplete,,critical,inconv,nonprob,recommended
great_pret,critical,foster,more,,convenient,slightly_prob,
pretentious,proper,incomplete,1,convenient,convenient,slightly_prob,priority
great_pret,less_proper,incomplete,2,convenient,,,
usual,,complete,1,less_conv,,nonprob,recommended
great_pret,critical,incomplete,3,critical,inconv,problematic,not_recom
pretentious,improper,incomplete,2,,inconv,nonprob,recommended
usual,critical,foster,more,critical,convenient,problematic,not_recom
pretentious,proper,incomplete,,less_conv,convenient,slightly_prob,not_recom
great_pret,proper,incomplete,1,less_conv,convenient,nonprob,recommended
great_pret,improper,completed,1,less_conv,convenient,nonprob,
,critical,completed,1,,,problematic,not_recom
great_pret,improper,completed,,less_conv,inconv,slightly_prob,priority
usual,improper,complete,3,convenient,inconv,problematic,
,improper,completed,1,critical,,,recommended
usual,less_proper,,3,convenient,inconv,,recommended
pretentious,improper,,3,,inconv,problematic,priority
great_pret,,complete,1,critical,convenient,nonprob,recommended
usual,critical,complete,1,critical,convenient,problematic,not_recom
usual,proper,incomplete,,convenient,inconv,problematic,
pretentious,very_crit,,,convenient,convenient,,not_recom
pretentious,,complete,more,less_conv,inconv,problematic,recommended
pretentious,very_crit,complete,2,convenient,inconv,nonprob,not_recom
pretentious,proper,,more,critical,convenient,,not_recom
usual,improper,foster,3,convenient,inconv,slightly_prob,
great_pret,improper,foster,2,convenient,convenient,nonprob,
great_pret,improper,complete,more,critical,inconv,,
great_pret,very_crit,completed,3,less_conv,inconv,problematic,recommended
,proper,,,less_conv,convenient,slightly_prob,not_recom
usual,,foster,,less_conv,inconv,,recommended
great_pret,,,1,,inconv,slightly_prob,
great_pret,,,2,convenient,inconv,slightly_prob,recommended
usual,critical,complete,2,convenient,convenient,problematic,
usual,,complete,2,,,,priority
great_pret,proper,incomplete,more,convenient,,,recommended
usual,improper,complete,2,convenient,convenient,problematic,
usual,critical,completed,1,convenient,inconv,problematic,
great_pret,,completed,1,,inconv,nonprob,not_recom
usual,,incomplete,,critical,inconv,problematic,priority
great_pret,less_proper,,1,less_conv,inconv,problematic,priority
,improper,completed,3,less_conv,inconv,slightly_prob,not_recom
usual,less_proper,completed,1,less_conv,convenient,slightly_prob,priority
,critical,,1,less_conv,inconv,nonprob,
usual,,foster,1,critical,,problematic,recommended
great_pret,improper,incomplete,2,critical,inconv,nonprob,
pretentious,less_proper,foster,,critical,convenient,,priority
usual,,,1,,convenient,slightly_prob,recommended
pretentious,,foster,,critical,,slightly_prob,priority
great_pret,very_crit,incomplete,more,,,problematic,priority
,proper,,2,less_conv,,slightly_prob,priority
,critical,,more,less_conv,,slightly_prob,not_recom
usual,very_crit,completed,more,convenient,convenient,,priority
,,complete,2,,,,
pretentious,less_proper,foster,3,less_conv,convenient,nonprob,
pretentious,very_crit,,2,,convenient,nonprob,priority
usual,proper,,2,,inconv,nonprob,priority
pretentious,proper,incomplete,2,,,slightly_prob,priority
pretentious,,complete,more,convenient,inconv,problematic,recommended
,critical,,more,less_conv,convenient,slightly_prob,not_recom
usual,,completed,1,,convenient,slightly_prob,
usual,,foster,1,,inconv,problematic,not_recom
pretentious,,foster,1,less_conv,inconv,,not_recom
pretentious,improper,incomplete,3,,inconv,slightly_prob,priority
great_pret,critical,complete,3,less_conv,,nonprob,priority
usual,less_proper,,1,convenient,,problematic,recommended
great_pret,critical,completed,more,,,slightly_prob,not_recom
great_pret,less_proper,foster,2,less_conv,convenient,nonprob,
great_pret,proper,,1,less_conv,convenient,slightly_prob,
great_pret,,complete,,less_conv,convenient,problematic,recommended
great_pret,,,more,critical,inconv,slightly_prob,priority
great_pret,critical,,more,less_conv,,problematic,recommended
usual,,complete,1,convenient,inconv,nonprob,
usual,,,3,,convenient,nonprob,recommended
usual,very_crit,incomplete,1,less_conv,inconv,slightly_prob,recommended
,critical,incomplete,more,critical,,,recommended
,very_crit,complete,3,critical,,problematic,
great_pret,less_proper,,more,,,slightly_prob,not_recom
,improper,incomplete,2,less_conv,convenient,,
great_pret,very_crit,complete,2,critical,inconv,nonprob,recommended
pretentious,improper,foster,3,less_conv,convenient,,
great_pret,proper,,2,less_conv,convenient,,priority
,,complete,1,critical,,,priority
usual,critical,incomplete,2,,inconv,slightly_prob,priority
pretentious,improper,completed,1,less_conv,convenient,problematic,priority
,less_proper,incomplete,,less_conv,,slightly_prob,priority
usual,critical,complete,more,,inconv,,not_recom
great_pret,very_crit,foster,2,critical,,problematic,priority
pretentious,critical,incomplete,more,convenient,convenient,,recommended
usual,,incomplete,3,critical,convenient,slightly_prob,not_recom
pretentious,proper,,more,critical,,slightly_prob,priority
great_pret,very_crit,incomplete,1,convenient,inconv,problematic,
usual,very_crit,incomplete,more,critical,,problematic,priority
great_pret,very_crit,completed,more,less_conv,inconv,,
usual,proper,foster,1,convenient,convenient,problematic,priority
great_pret,very_crit,complete,,convenient,convenient,,priority
great_pret,critical,complete,3,,inconv,nonprob,
pretentious,proper,complete,,critical,convenient,slightly_prob,not_recom
pretentious,,,2,less_conv,convenient,problematic,recommended
,critical,complete,2,,,slightly_prob,priority
pretentious,less_proper,incomplete,,,inconv,,recommended
great_pret,proper,foster,2,critical,convenient,problematic,
pretentious,less_proper,foster,2,less_conv,convenient,problematic,not_recom
pretentious,less_proper,,more,,convenient,slightly_prob,priority
great_pret,improper,,2,,convenient,,not_recom
great_pret,very_crit,completed,2,less_conv,inconv,slightly_prob,
great_pret,proper,incomplete,more,convenient,inconv,slightly_prob,not_recom
pretentious,improper,incomplete,more,less_conv,,,priority
pretentious,improper,completed,,less_conv,inconv,nonprob,recommended
usual,improper,,1,less_conv,inconv,problematic,priority
great_pret,,foster,2,less_conv,convenient,,not_recom
great_pret,less_proper,,1,convenient,inconv,problematic,recommended
pretentious,,incomplete,,,convenient,problematic,recommended
usual,critical,incomplete,3,critical,inconv,,not_recom
,improper,complete,1,,inconv,slightly_prob,recommended
great_pret,less_proper,complete,3,less_conv,inconv,problematic,priority
pretentious,very_crit,completed,3,critical,inconv,problematic,not_recom
usual,,complete,more,less_conv,inconv,problematic,not_recom
usual,improper,,3,critical,convenient,,not_recom
pretentious,proper,,1,critical,convenient,,recommended
usual,proper,complete,1,,convenient,problematic,priority
,improper,complete,,critical,convenient,problematic,priority
,less_proper,completed,1,convenient,,slightly_prob,
great_pret,improper,,,critical,convenient,slightly_prob,recommended
great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,completed,2,,inconv,nonprob,priority
usual,,foster,more,,convenient,problematic,recommended
great_pret,proper,complete,1,,convenient,,priority
usual,less_proper,foster,,critical,convenient,nonprob,recommended
pretentious,,complete,2,less_conv,convenient,slightly_prob,priority
usual,,foster,1,convenient,convenient,slightly_prob,
usual,very_crit,,1,convenient,inconv,nonprob,
great_pret,very_crit,foster,more,convenient,inconv,slightly_prob,not_recom
usual,proper,complete,more,convenient,inconv,nonprob,not_recom
,very_crit,complete,3,critical,convenient,slightly_prob,not_recom
,improper,complete,2,less_conv,,slightly_prob,recommended
,,completed,more,less_conv,inconv,nonprob,recommended
great_pret,improper,complete,,convenient,convenient,,
,improper,foster,3,less_conv,inconv,problematic,recommended
great_pret,,foster,more,convenient,inconv,problematic,
great_pret,less_proper,incomplete,2,,inconv,slightly_prob,priority
usual,improper,completed,more,convenient,convenient,slightly_prob,priority
usual,,,2,critical,,nonprob,priority
great_pret,,completed,more,critical,convenient,nonprob,not_recom
usual,critical,,2,less_conv,inconv,,not_recom
great_pret,critical,,more,less_conv,inconv,nonprob,
great_pret,,incomplete,2,convenient,inconv,problematic,priority
pretentious,,,3,less_conv,convenient,problematic,not_recom
usual,,foster,1,critical,convenient,problematic,not_recom
great_pret,improper,foster,more,less_conv,convenient,problematic,recommended
great_pret,,incomplete,3,convenient,,slightly_prob,not_recom
great_pret,very_crit,foster,,critical,inconv,nonprob,recommended
great_pret,less_proper,incomplete,3,less_conv,,,recommended
usual,very_crit,,3,convenient,convenient,problematic,priority
,very_crit,,1,critical,inconv,nonprob,recommended
great_pret,proper,complete,1,less_conv,,,not_recom
usual,,complete,1,critical,inconv,nonprob,priority
usual,proper,complete,3,less_conv,,slightly_prob,
pretentious,improper,completed,1,,convenient,slightly_prob,not_recom
usual,less_proper,,2,critical,inconv,nonprob,priority
great_pret,improper,foster,1,convenient,convenient,slightly_prob,recommended
